id,chain_code,code,type,address,city,zipcode,lat,lon,phone
4702,eurospin,310016,supermarket,Ulica Furicevo 20,Viškovo,51216,45.3706710010536,14.3854457576727,
4694,eurospin,310017,diskontna_prodavaonica,Gacka ulica 70,Osijek,31000,45.5480123805596,18.6908381888518,
4710,eurospin,310019,diskontna_prodavaonica,Ulica Ante Starcevica 20,Zaprešic,10290,45.8592921877258,15.7982244576727,
4221,plodine,022,supermarket,Sjeverna Vezna Cesta 31,Slavonski Brod,35000,45.17912,18.0132,
4222,plodine,096,supermarket,Skabrnjska 14,Kastel Stafilic,21217,43.55031,16.32321,
769,plodine,019,supermarket,Skolska 3,Sisak,44000,45.46547,16.38162,
5287,ktc,PJPJ58,trgovina,Ivanečko naselje 1c,Ivanec,42240,46.2335431882,16.1444738403,
5283,ktc,PJPJ62,trgovina,Zrinskih Bb,Prelog,,46.32535020011806,16.61457737578113,+38540638161
7136,ntl,31039,supermarket,Radnička 1,Novi Marof,,,,
7130,ntl,20206,supermarket,TRG SV. JOSIPA 2,Slatina,,,,
4696,eurospin,310018,supermarket,Zagrebacka cesta 162A,Zagreb_Dubec,10360,45.8272837858503,16.0817360240415,
4709,eurospin,310005,diskontna_prodavaonica,Ulica hrvatskih branitelja 2,Samobor,10430,45.8107400608298,15.7144251921177,
6887,trgocentar,P120,supermarket,Vladimira Nazora 58,Sveti Ivan Zelina,,45.96658,16.25044,
775,plodine,074,supermarket,S S Kranjcevica 4,Novalja,53291,44.55235,14.88604,
6884,trgocentar,P195,supermarket,Varazdinska 2A,Zlatar,,16.07808,46.09327,+38549268005
7135,ntl,10102,supermarket,Soblinečka 55,Soblinec,,,,
6883,trgocentar,P060,supermarket,Bana Josipa Jelacica 139,Zapresic,,15.8025,45.87014,+38516313053
7134,ntl,20202,supermarket,Ulica kralja Tomislava 0,Čepin,,,,
771,plodine,172,supermarket,Stancija Kaligari 2,Poreč,52440,45.212,13.671,
4711,eurospin,310002,diskontna_prodavaonica,I Štefanovecki zavoj 12,Zagreb,10000,45.8186907749337,16.0436990999999,
770,plodine,131,supermarket,Splitska 28A,Metkovic,20350,43.05417,17.64833,
179,konzum,0803,supermarket,Velimira Škorpika 23,Šibenik,22000,43.7130031,15.9134474,+385800400000
4697,eurospin,310036,diskontna_prodavaonica,Ulica Ote Horvata 1 33000 Virovitica,Virovitica,33000,45.82096817224478,17.39309639714273,
7133,ntl,31020,supermarket,Podravska 11,Varazdin,,,,
772,plodine,072,supermarket,Stara Cesta 9,Senj,53270,44.99115,14.90355,
773,plodine,020,supermarket,Štrmac 320,Labin,52220,45.09464,14.12185,
774,plodine,070,supermarket,Sv Vid 200,Malinska,51511,45.12833,14.5419,
776,plodine,037,supermarket,Tomislavova 51,Krizevci,48260,46.01451,16.54591,
6885,trgocentar,P080,supermarket,103 Brigade 8,Zabok,,15.90014,46.02166,+38549225764
6888,trgocentar,P220,supermarket,Hum Na Sutli 185,Hum Na Sutli,,15.70261,46.22192,+38549419513
6886,trgocentar,P100,supermarket,Vrankovec,Sv Kriz Zacretje,,,,+38549227424
8372,tommy,10260,supermarket,Brajde 9,Tar,52465,45.297914,13.620814,+385913192260
8377,tommy,10109,supermarket,Domovinskog Rata 93,Split,21000,43.51958,16.47262,
8378,tommy,10364,supermarket,Don Frane Bulića 66B,Solin,21210,43.54335,16.47951,
8371,tommy,10344,supermarket,Blajburška Ulica 135,Imotski,21260,43.44559,17.2107,
8373,tommy,10130,supermarket,Brnaze 180,Sinj,21230,43.690327,16.646324,
8379,tommy,10316,supermarket,Donji Put 2,Jezera,22242,43.789674,15.631721,
8380,tommy,10362,supermarket,Dr Franje Tuđmana 107,Vrsi,23235,44.24025,15.216343,
8381,tommy,10355,supermarket,Dr Franje Tuđmana 18,Sukošan,23206,44.04492,15.31075,
8383,tommy,10335,supermarket,Dubravica 15,Orebić,20250,42.981039,17.198743,
8384,tommy,10128,supermarket,Dubrovačka 1,Split,21000,43.505376,16.456221,
8385,tommy,10270,supermarket,Franje Tuđmana 1038,Kaštel Novi,21216,43.550998,16.334346,+385914952472
8386,tommy,10126,supermarket,Gospe U Siti 2,Strožanac,21312,43.503207,16.534333,+385914952477
8387,tommy,10147,supermarket,Ivana Bana Mažuranića 7,Šibenik,22000,43.74302,15.898775,
8388,tommy,10127,supermarket,Jadranska 1,Opuzen,20355,43.015484,17.559415,
8389,tommy,10340,supermarket,Jelsa 1047,Jelsa,21450,43.158519,16.682693,
8390,tommy,10297,supermarket,Kamenar 2,Primošten,22202,43.586112,15.942799,
8391,tommy,10342,supermarket,Koparska 64,Pula,52100,44.877071,13.86114,
8393,tommy,10325,supermarket,Kralja Tomislava 100,Baška-Krk,51523,44.971906,14.755594,
8394,tommy,10175,supermarket,Kralja Tomislava 7,Dubrovnik,20000,42.655249,18.076738,+385914952488
8395,tommy,10151,supermarket,Kralja Zvonimira 18,Makarska,21300,43.297089,17.016332,
8396,tommy,10183,supermarket,Leopolda Mandića 18,Dugopolje,21204,43.58718,16.570176,+385914952471
8397,tommy,10314,supermarket,Lokunje 3,Novalja,53291,44.550774,14.882875,
8398,tommy,10283,supermarket,Maršala Tita 166,Opatija,51410,45.331378,14.30153,
8399,tommy,10200,supermarket,Matice Hrvatske 1,Split,21000,43.508606,16.451476,+385913192502
8400,tommy,10190,supermarket,Matoševa 29,Solin,21210,43.53089,16.486689,
8401,tommy,10136,supermarket,Mažuranićevo Šetalište 24,Split,21000,43.513123,16.450827,+385914952469
8402,tommy,10328,supermarket,Narodnog preporoda 1,Šibenik,22000,43.705023,15.919531,
8403,tommy,10226,supermarket,Obrovačka 3,Gračac,23440,44.297317,15.84465,
8404,tommy,10332,supermarket,Odvojak Stjepana Radića 2,Krk,51500,45.0287,14.57322,
8405,tommy,10290,supermarket,Palit 431,Rab,51280,44.77027,14.749711,+385914952482
8406,tommy,10350,supermarket,Pašmanska Cesta 1,Tkon,23212,43.927991,15.406306,
8407,tommy,10333,supermarket,Poljička Cesta 36,Podstrana,21312,43.509862,16.538375,
8408,tommy,10155,supermarket,Prudnjaci 1,Bestovje,10437,45.806364,15.808963,
8409,tommy,10304,supermarket,Put Bokanjca 37,Zadar,23000,44.129229,15.237155,+385912283328
8410,tommy,10100,supermarket,Put Brodarice 6,Split,21000,43.520156,16.446755,+385914952468
8411,tommy,10250,supermarket,Put Bunara 5,Vir,23234,44.301665,15.081484,
8412,tommy,10338,supermarket,Put Lozica 6,Vir,23234,44.30468,15.07755,
8413,tommy,10303,supermarket,Put Lučice 19,Vir,23234,44.306265,15.086434,
8414,tommy,10347,supermarket,Put Mavarčice 2B,Okrug Gornji,21233,43.49207,16.26457,
8415,tommy,10146,supermarket,Put Stanova 46,Zadar,23000,44.11559,15.243608,
8416,tommy,10365,supermarket,Radobiljska cesta 1,Šestanovac,21250,43.466358,16.888901,
8417,tommy,10343,supermarket,Ražanac X 58A,Ražanac,23248,44.27811,15.34473,
8418,tommy,10161,supermarket,Ruđera Boškovića 18,Split,21000,43.507616,16.467237,
8419,tommy,10356,supermarket,Sali II 1C,Sali,23281,43.93338,15.16868,
8420,tommy,10169,supermarket,Splitska 37,Sinj,21230,43.699449,16.641087,
8422,tommy,10142,supermarket,Supilova 7,Zagreb,10000,45.803769,15.996339,+385914952478
8423,tommy,10317,supermarket,Sveti Vid - Miholjice 205,Malinska,51511,45.13179,14.543661,
8424,tommy,10143,supermarket,Svetonedeljska 13,Samobor,10430,45.799382,15.722346,
8425,tommy,10353,supermarket,Tolstojeva 4,Selca,21425,43.29723,16.85008,
8426,tommy,10196,supermarket,Trajektno Pristanište 2,Stari Grad,21460,43.179806,16.575926,+385914952480
8427,tommy,10181,supermarket,Trg Ivana Koblera 1,Rijeka,51000,45.326741,14.442924,
8428,tommy,10346,supermarket,Trogirska cesta 6,Plano,21220,43.543433,16.288768,
8429,tommy,10199,supermarket,Ul Bana Jelačića 43,Vis,21480,43.061172,16.172762,
8430,tommy,10145,supermarket,Ulica 142 Brigade 1,Drniš,22320,43.860126,16.159058,
8431,tommy,10351,supermarket,Ulica 144 Brigade Hrvat Vojske 5,Sesvete,10360,45.813702,16.110572,+385914192351
8432,tommy,10176,supermarket,Ulica 47 49,Vela Luka,20270,42.95388,16.71664,
8433,tommy,10327,supermarket,Ulica dr. Franje Tuđmana 18,Starigrad,23244,44.274145,15.483019,
8434,tommy,10329,supermarket,Ulica Europske Zajednice 1,Makarska,21300,43.303949,17.010696,+385914952485
8435,tommy,10312,supermarket,Ulica Ivana Pavla Ii 99,Privlaka,23233,44.255696,15.128884,
8436,tommy,10125,supermarket,Ulica Kneza Branimira 1,Metković,20350,43.057087,17.652714,+385914952476
8437,tommy,10305,supermarket,Ulica Marka Marulića 7,Zadar,23000,44.109758,15.233578,
8438,tommy,10280,supermarket,Ulica Tomislava Relje 1,Nin,23232,44.242412,15.170351,
8439,tommy,10160,supermarket,Vukovarska 36,Dubrovnik,20000,42.652226,18.090723,+385913192675
8440,tommy,10300,supermarket,Ćirila I Metoda 11,Vodice,22211,43.760564,15.784699,
8441,tommy,10339,supermarket,Čatrnja 172,Rakovica,47245,44.99364,15.65034,
8442,tommy,10179,supermarket,Šetalište S Radića 18,Okrug Gornji,21223,43.499017,16.260741,
8443,tommy,10323,supermarket,Žedno-Drage 1,Supetar,21400,43.379636,16.559882,+385914952484
8444,tommy,10140,supermarket,Žnjanska Ulica 4,Split,21000,43.50652,16.483588,+385914952470
777,plodine,153,supermarket,Ulica Tošina 16,Opatija,51410,45.3546,14.3232,
8366,tommy,10152,supermarket,Ante Starčevića 114,Makarska,21300,43.304064,17.010773,
8367,tommy,10180,supermarket,Ante Starčevića 6,Korčula,20260,42.956927,17.13256,
8369,tommy,10311,supermarket,Ante Šupuka 10,Šibenik,22000,43.731362,15.897358,
8370,tommy,10132,supermarket,Antona Mataije 9,Novi Vinodolski,51250,45.131719,14.783497,
8374,tommy,10108,supermarket,Bušićeva 8,Split,21000,43.511409,16.462961,
8375,tommy,10110,supermarket,Cesta Dr Franje Tuđmana 878,Kaštel Stari,21216,43.553701,16.348878,
8376,tommy,10337,supermarket,Cesta Hrvatskih Branitelja 41A,Preko,23273,44.08243,15.18158,
8368,tommy,10291,supermarket,Ante Starčevića 78,Rogoznica,22203,43.540035,15.968579,
601,lidl,128,supermarket,Ulica Kralja Petra Svačića 11,Nova Gradiška,35400,45.25397,17.38762,
591,lidl,112,supermarket,Duga Ulica 111,Vinkovci,32100,45.29092,18.79428,
779,plodine,047,supermarket,Trg R.Boškovića 16/D,Slatina,33520,45.70523,17.69985,
780,plodine,118,supermarket,Trninina 3,Rijeka,51000,45.32461,14.44288,
594,lidl,118,supermarket,Sisačka 1A,Petrinja,44250,45.44089,16.29629,
781,plodine,081,supermarket,Turion 22C,Cres,51557,44.96317,14.40783,
602,lidl,129,supermarket,Josipa J. Strossmayera 89,Našice,31500,45.49711,18.09958,
793,plodine,177,supermarket,Ul 113 Sibenske Brigade Hv A 195,Sibenik,22000,43.759,15.9,
610,lidl,141,supermarket,Vukovarska Ulica 32,Donji Miholjac,31540,45.7621,18.17015,
612,lidl,143,supermarket,Marmontova Aleja 6,Karlovac,47000,45.49387,15.53834,
613,lidl,144,supermarket,Ulica Ivana Gorana Kovačića 18,Ivanec,42240,46.22875,16.12098,
622,lidl,156,supermarket,Benkovačka Cesta 2,Zadar,23000,44.10429,15.26472,
632,lidl,180,supermarket,Osječka 67 A,Rijeka,51000,45.3499,14.41733,
624,lidl,158,supermarket,Velimira Škorpika 25,Zagreb,10000,45.79703,15.86089,
621,lidl,155,supermarket,Poljička Cesta 37,Split,21000,43.50788,16.47055,
583,lidl,260,supermarket,Grana 150 4,Novi Marof,42220,46.15776,16.33408,
588,lidl,109,supermarket,Vinkovačka Ulica 2A,Županja,32270,45.07912,18.69707,
585,lidl,270,supermarket,Ulica Žrtava Fašizma 1,Ludbreg,42230,46.24846,16.62597,
586,lidl,104,supermarket,Ulica Dr. Franje Tuđmana 30,Jastrebarsko,10450,45.67008,15.64846,
592,lidl,113,supermarket,Budačka Ulica 22,Gospić,53000,44.54983,15.3761,
782,plodine,101,supermarket,Ulica Prvi maj 33,Vodnjan,52215,44.95394,13.85178,
593,lidl,114,supermarket,Zagrebačka 49 F,Sisak,44000,45.49696,16.35932,
623,lidl,157,supermarket,Lomošćanska Cesta 24,Ogulin,47300,45.25976,15.23507,
595,lidl,120,supermarket,Ulica Splitska 57 C,Metković,20350,43.04412,17.62318,
597,lidl,124,supermarket,Zelenice 41,Labin,52220,45.09665,14.1175,
600,lidl,127,supermarket,Hektorovićeva 38 C,Solin,21210,43.5325,16.4894,
603,lidl,130,supermarket,Put Lore 4,Split,21000,43.52242,16.43664,
10046,plodine,162,supermarket,Dol 1A,Vis,21480,43.0629,16.1656,
783,plodine,159,supermarket,Ulica 34 Inzenjerijske Bojne 2,Cakovec,40000,46.38897612413197,16.451664267138437,
629,lidl,170,supermarket,Oranički Odvojak 1,Zagreb,10000,45.81069,15.90874,
787,plodine,068,supermarket,Gen Nikole Maštrovića 8,Otočac,53220,44.87222,15.23733,
788,plodine,060,supermarket,Ulica Josipa Broza Tita 6,Zabok,49210,46.02198,15.90519,
4245,plodine,140,supermarket,Ulica Kneza Ljudevita Posavskog 47,Velika Gorica,10410,45.7125,16.07556,
8392,tommy,10182,supermarket,Kralja Dmitra Zvonimira 4,Benkovac,23420,44.032947,15.617168,
596,lidl,121,supermarket,Križevačka Ulica 21,Koprivnica,48000,46.15998,16.82496,
8421,tommy,10246,supermarket,Stjepana Radića 139,Šibenik,22000,43.723266,15.908653,+385914952481
630,lidl,174,supermarket,Ulica Nikole Tesle 2,Križevci,48260,46.02116,16.53767,
778,plodine,029,supermarket,Trg Kralja Tomislava 10,Pitomaca,33405,45.95302,17.23401,
10635,ntl,20201,supermarket,K. TOMISLAVA 3,Bilje,,,,
625,lidl,159,supermarket,Braće Božić 4 A,Rovinj,52210,45.08,13.65592,
604,lidl,131,supermarket,Crna Rika 7,Ploče,20340,43.05017,17.44001,
605,lidl,132,supermarket,Ulica Grada Vukovara 11,Đurđevac,48350,46.03071,17.06423,
606,lidl,133,supermarket,Glavina Donja 346,Imotski,21260,43.43958,17.20427,
608,lidl,136,supermarket,4. Gardijske Brigade 42,Knin,22300,44.04032,16.20178,
614,lidl,145,supermarket,Tomislava Macana 7,Dubrovnik,20000,42.63056,18.16666,
620,lidl,154,supermarket,Cesta Dr. Franje Tuđmana 346,Kaštela,21212,43.5483,16.41207,
626,lidl,165,supermarket,Industrijska Ulica 16A,Požega,34000,45.33814,17.68395,
627,lidl,166,supermarket,Put Gaćeleza 3 A,Vodice,22211,43.76778,15.7715,
628,lidl,169,supermarket,Kralja Zvonimira 4,Otočac,53220,44.869,15.23232,
607,lidl,135,supermarket,Oreškovićeva 3C,Zagreb,10000,45.76054,15.983,
631,lidl,177,supermarket,Dr. Ante Starčevića 27,Karlovac,47000,45.49977,15.55108,
609,lidl,139,supermarket,Ulica Kralja Tomislava 48,Beli Manastir,31300,45.7719,18.60585,
589,lidl,110,supermarket,Gospodarska 54,Varaždin,42000,46.29077,16.35324,
590,lidl,111,supermarket,Bizovačka 1,Valpovo,31550,45.64964,18.4192,
584,lidl,266,supermarket,Ulica Pušća 150,Omišalj,51511,45.21708,14.56428,
587,lidl,105,supermarket,Zeleno Polje 8 A,Osijek,31000,45.55236,18.73155,
785,plodine,098,supermarket,Ulica Dr Franje Tudjmana 7,Sukosan,23206,44.05814,15.30048,
599,lidl,126,supermarket,Kralja P. Krešimira Iv 4 B,Kutina,44320,45.47996,16.77314,
786,plodine,063,supermarket,Dr Franje Tuđmana 83 A,Jastrebarsko,15450,45.66366,15.64518,
638,lidl,190,supermarket,Zagrebačka Ulica 51,Novska,44330,45.34528,16.9731,
642,lidl,194,supermarket,Majdekova Ulica 47,Ivanić-Grad,10310,45.69856,16.39842,
679,lidl,244,supermarket,Osječka Ulica 280C,Slavonski Brod,35000,45.17437,18.0497,
576,lidl,251,supermarket,Mate Vlašića 48,Poreč,52440,45.23067,13.62081,
662,lidl,216,supermarket,Radnička 35,Rijeka,51000,45.31695,14.47161,
648,lidl,200,supermarket,Ulica Proštinske Bune 20,Pula,52100,44.8626,13.86478,
661,lidl,215,supermarket,Nikole Tesle 16 A,Split,21000,43.51484,16.42998,
667,lidl,226,supermarket,Furićevo 23,Viškovo,51216,45.37176,14.38595,
577,lidl,252,supermarket,Optujska Ulica 74,Varaždin,42000,46.31862,16.31384,
664,lidl,220,supermarket,Ulica Frana Galovića 7 A,Krapina,49000,46.1567,15.87402,
665,lidl,223,supermarket,Petra Jurčića 2A,Rijeka,51000,45.34249,14.39038,
789,plodine,114,supermarket,Kralja Tomislava 57,Sveta Nedjelja,10431,45.80616,15.7855,
790,plodine,043,supermarket,Ulica Kralja Zvonimira 4,Cepin,31431,45.52505,18.57631,
791,plodine,111,supermarket,Sv. Martina 4 A,Vrsar,52450,45.15286,13.61724,
792,plodine,045,supermarket,Ulica Vice Vukova 2,Zagreb,10000,45.77322,15.94292,
797,plodine,052,supermarket,Velimira Škorpika 16,Šibenik,22000,43.70883,15.90857,
798,plodine,175,supermarket,Viskovo 32,Viskovo,51216,45.378,14.385,
800,plodine,121,supermarket,Vrgorska 2,Makarska,21300,43.28504,17.03377,
644,lidl,196,supermarket,Nova Cesta 7,Zagreb,10000,45.80789,15.954,
801,plodine,013,supermarket,Vrh Martinscice 69D,Kostrena,51221,45.31081,14.48513,
645,lidl,197,supermarket,Dubrava 33,Zagreb,10000,45.82628,16.04408,
649,lidl,202,supermarket,Vojvodići 1,Sveta Nedelja,10431,45.80582,15.80762,
650,lidl,204,supermarket,Športska 7,Čakovec,40000,46.38779,16.42024,
651,lidl,205,supermarket,Omladinska 1 A,Mali Lošinj,51550,44.52996,14.46771,
652,lidl,206,supermarket,Kvarnerska Cesta 53,Matulji,51211,45.35822,14.3313,
653,lidl,207,supermarket,Bana Josipa Jelačića 19,Šibenik,22000,43.74662,15.89542,
654,lidl,208,supermarket,Mel 1 A,Novi Vinodolski,51250,45.12843,14.78693,
802,plodine,065,supermarket,Vrsanska 28,Krk,51500,45.032,14.57029,
658,lidl,212,supermarket,Slavenskog 1,Zagreb,10000,45.79588,15.90046,
803,plodine,023,supermarket,Vukovarska 10,Zupanja,31270,45.09362,18.70109,
804,plodine,021,supermarket,Vukovarska 87,Rijeka,51000,45.34305,14.41298,
4260,plodine,147,supermarket,Vukovarska 97B,Donji Miholjac,31540,45.76031799355524,18.184468086504637,
660,lidl,214,supermarket,Lujzinska Cesta 40,Delnice,51300,45.39251,14.79644,
805,plodine,024,supermarket,Vukovarska Cesta 5A,Virovitica,33000,45.82173,17.39198,
668,lidl,227,supermarket,Munida 3 C,Medulin,52203,44.82757,13.92931,
671,lidl,230,supermarket,Kralja Tomislava 109 C,Crikvenica,51260,45.18773,14.68136,
676,lidl,239,supermarket,Ulica Poduzetnika 3,Umag-Umago,52470,45.43224,13.53127,
669,lidl,228,supermarket,Aleja Javora 3,Zagreb,10000,45.82817,16.06883,
678,lidl,243,supermarket,Sisačka Ulica 39D,Velika Gorica,10410,45.70887,16.08603,
681,lidl,246,supermarket,Ilica 201,Zagreb,10000,45.81309,15.94392,
673,lidl,232,supermarket,Slavonska Cesta 12,Bjelovar,43000,45.89113,16.85364,
636,lidl,187,supermarket,43. Istarske Divizije 11A,Pazin,52000,45.23702,13.93469,
643,lidl,195,supermarket,Kukuljanovo 348,Kukuljanovo,51227,45.33621,14.50532,
639,lidl,191,supermarket,Ulica Grada Wirgesa 20,Samobor,10430,45.80925,15.7157,
579,lidl,255,supermarket,Kobiljačka Cesta 54,Zagreb,10360,45.82339,16.15615,
580,lidl,256,supermarket,Radnička Cesta 232,Zagreb,10000,45.7768,16.05768,
795,plodine,168,supermarket,Varazdinska Ulica 22D,Lepoglava,42250,46.211,16.041,
796,plodine,125,supermarket,Velimira Skorpika 11,Zagreb,10000,45.81066,15.86071,
799,plodine,138,supermarket,Vranovaca 80,Korenica,53230,44.75643845039072,15.700092221507873,
663,lidl,217,supermarket,Lastovska Ulica 42,Zagreb,10000,45.79137,15.99958,
655,lidl,209,supermarket,Risnjačka Ulica 1,Zagreb,10000,45.83991,16.05112,
656,lidl,210,supermarket,Zadarska Ulica 79,Zagreb,10000,45.79321,15.94517,
646,lidl,198,supermarket,Ive Robića 4,Zagreb,10000,45.77121,15.94596,
657,lidl,211,supermarket,Bana Jelačića 41,Đakovo,31400,45.31298,18.41224,
666,lidl,225,supermarket,Ulica Kardinala Alojzija Stepinca 64,Zaprešić,10290,45.85148,15.80888,
674,lidl,233,supermarket,Donje Svetice 46,Zagreb,10000,45.80282,16.01341,
675,lidl,234,supermarket,Ulica Josipa Broza Tita 17,Zabok,49210,46.02346,15.90583,
682,lidl,248,supermarket,Huzjanova Ulica 4,Zagreb,10090,45.81512,15.86761,
677,lidl,240,supermarket,Ulica Kneza Ljudevita Posavskog 55,Velika Gorica,10410,45.71983,16.05384,
683,lidl,249,supermarket,Kralja Držislava 24,Split,21000,43.50528,16.5066,
680,lidl,245,supermarket,Stjepana Radića 31,Čakovec,40000,46.38845,16.44672,
578,lidl,253,supermarket,Vukovarska Ulica 190,Split,21000,43.51535,16.49133,
659,lidl,213,supermarket,Ulica J. J. Strossmayera 350,Osijek,31000,45.5657,18.63687,
670,lidl,229,supermarket,Vršanska 18 A,Krk,51500,45.03509,14.56873,
635,lidl,184,supermarket,Jadranska Magistrala 1A,Biograd Na Moru,23210,43.94502,15.4539,
637,lidl,188,supermarket,Velimira Škorpika 10,Šibenik,22000,43.71047,15.91035,
641,lidl,193,supermarket,Ulica Europske Zajednice 2,Makarska,21300,43.28871,17.02372,
633,lidl,182,supermarket,Ulica Anđelke I Belizara Božikovića 2,Dugo Selo,10370,45.80608,16.22689,
634,lidl,183,supermarket,Priljevo 30 A,Vukovar,32000,45.36797,18.97435,
647,lidl,199,supermarket,Žedno - Drage 15,Supetar,21400,43.37972,16.56099,
121,konzum,1312,supermarket,Maksimilijana Benkovića 24,Nova Gradiška,35400,45.2572724,17.3838235,+385800400000
